CS_Site_Short_Name,CS_Site_Long_Name,CS_Latitude,CS_Longitude,NGA_Station_Name,NGA_Station_ID,NGA_Latitude,NGA_Longitude,Distance_km,Match_Type
P3,p3,34.24939,-118.42409,Panorama City - Roscoe & Woodman,24765,34.219,-118.429,3.409226586217411,Proximity Match
s383,s383,33.77382,-118.38029,Rancho Palos Verdes - Hawth,14404,33.746,-118.396,3.4173928131320657,Proximity Match
P8,p8,34.1073,-118.251945,Los Angeles - Hollywood Blvd & Hillhurst,24982,34.1,-118.288,3.4174613998777312,Proximity Match
s401,s401,34.48178,-117.90315,Pearblossom Pump,269,34.5083,-117.922,3.41762713150383,Proximity Match
s601,s601,34.02433,-117.59086,"Mira Loma, I-15 and Riverside",mls,34.005,-117.562,3.4198647206790254,Proximity Match
s518,s518,34.0347,-117.83275,Walnut - La Puente & Lemon,23938,34.021,-117.866,3.4219294866849905,Proximity Match
HUMC,Harvard-UCLA Medical Center,33.8306,-118.2918,Torrance; Fire Station 1 Crenshaw Blvd; 2-story; ground level,5411,33.83066,-118.32888,3.4250184220166124,Proximity Match
HUMC,Harvard-UCLA Medical Center,33.8306,-118.2918,Torrance; Fire Station 1 Crenshaw Blvd; 2-story; ground level,5411,33.8307,-118.3289,3.4268765260309584,Proximity Match
s562,s562,34.14727,-117.63165,Rancho Cucamonga - Hwy 30 & Amethyst,23090,34.134,-117.598,3.430435343046936,Proximity Match
s328,s328,34.07596,-118.36397,LA - Saturn St,90091,34.046,-118.355,3.4323465909478426,Proximity Match
s277,s277,34.29933,-118.40049,Sylmar - Sayre St,90001,34.306,-118.437,3.4346598349760993,Proximity Match
s730,s730,34.04703,-117.20123,Redlands - Orange,23169,34.074,-117.183,3.4371083921177825,Proximity Match
s393,s393,34.16735,-118.11618,Caltech Athenaeum Cellar,CAC,34.1368,-118.122,3.4389620522326263,Proximity Match
s393,s393,34.16735,-118.11618,Caltech Athenaeum Cellar,CAC,34.13678,-118.122,3.441158845392932,Proximity Match
COO,Compton,33.89604,-118.21639,LA - MLK Hospital Grounds,14787,33.92,-118.24,3.4417222109555623,Proximity Match
s772,s772,33.92394,-117.1611,Moreno Valley - 3-story County,13213,33.913,-117.196,3.4424339011547427,Proximity Match
s552,s552,33.75474,-117.89795,Orange - I5 & Chapman,13893,33.785,-117.89,3.444067640542415,Proximity Match
s472,s472,33.84317,-118.08625,Long Beach - Los Coyotes & Palo Verde,14869,33.818,-118.108,3.4451800064770146,Proximity Match
SMCA,Santa Monica Civic Auditorium,34.00909,-118.48939,Los Angeles - Venice Blvd & Shell,14985,33.991,-118.459,3.4488497318881297,Proximity Match
s431,s431,33.88727,-118.18054,Compton,COO,33.896,-118.2164,3.449367561499395,Proximity Match
s607,s607,34.25952,-117.43002,Devore - Devore Water Company,5265,34.235,-117.407,3.451205362288482,Proximity Match
s309,s309,34.09791,-118.4113,Wonderland Avenue School,WNS,34.115,-118.38,3.451923375301816,Proximity Match
P2,p2,34.285625,-118.46393,Granada Hills; Knollwood FS 18,5426,34.2896,-118.5012,3.452460529015934,Proximity Match
s347,s347,34.05399,-118.31666,Los Angeles - Melrose & Western,24811,34.084,-118.307,3.453550414171404,Proximity Match
s554,s554,33.83329,-117.84489,Anaheim - Lakeview & Riverdale,13849,33.854,-117.817,3.455086611604805,Proximity Match
s387,s387,33.9313,-118.27493,LA - MLK Hospital Grounds,14787,33.92,-118.24,3.4591083517065115,Proximity Match
P3,p3,34.24939,-118.42409,Panorama City - Roscoe,90007,34.222,-118.442,3.4621672012480493,Proximity Match
s349,s349,34.13272,-118.2638,Glendale - Brand Blvd & Stocker,24945,34.163,-118.255,3.462999352539367,Proximity Match
s151,s151,34.11491,-118.8956,Thousand Oaks - Lake Sherwood & Potrero,24858,34.141,-118.875,3.465774154021418,Proximity Match
s240,s240,34.34317,-118.49545,Jensen Filter Plant Administrative Building,655,34.312,-118.496,3.466313821736421,Proximity Match
ALIS,Aliso,34.41973,-118.09137,"Mill Creek, Angeles Nat For",90062,34.39,-118.08,3.4664935229498592,Proximity Match
BRE,Barre Substation,33.80776,-117.98116,Garden Grove - Santa Rita,90085,33.79,-118.012,3.467083233061505,Proximity Match
s437,s437,34.12321,-118.02161,Arcadia - Arcadia Av,90099,34.127,-118.059,3.467409513190187,Proximity Match
s474,s474,33.9218,-118.03331,"Norwalk - Imp Hwy, S Grnd",634,33.915,-118.07,3.4689147242908938,Proximity Match
s435,s435,34.04458,-118.07468,Garvey Res. - Control Bldg,709,34.049,-118.112,3.47338742810857,Proximity Match
s195,s195,34.1503,-118.7483,Oak Park - Kanan & Deerhill,24859,34.18,-118.76,3.4735000583811506,Proximity Match
s486,s486,34.3931,-117.7136,Table Mountain 2,TA2,34.38203,-117.6782,3.47377854893266,Proximity Match
s486,s486,34.3931,-117.7136,Table Mountain 2,TA2,34.382,-117.6782,3.4749625453514086,Proximity Match
SBSM,San Bernardino Strong Motion,34.064986,-117.29201,San Bernardino - Mtn Vw & Clstr,23780,34.096,-117.287,3.479329701323908,Proximity Match
s624,s624,34.11966,-117.46342,Fontana - Arrow & Sierra,23912,34.1,-117.434,3.480706861926435,Proximity Match
s520,s520,34.11322,-117.77945,Puddingstone Reservoir,PSR,34.09181,-117.8071,3.4855267948335,Proximity Match
s520,s520,34.11322,-117.77945,Puddingstone Reservoir,PSR,34.0918,-117.8071,3.4862864824897795,Proximity Match
s726,s726,33.89045,-117.30871,Riverside; Mills Filter Plant Alessandro Blvd; 1-story; Ground level,5275,33.9202,-117.3207,3.4882069820772443,Proximity Match
s690,s690,34.1701,-117.24147,San Bernardino - Serrano School,5336,34.1449,-117.2188,3.493279715392918,Proximity Match
P8,p8,34.1073,-118.251945,LA - Cypress Ave,90033,34.088,-118.222,3.4940322547267484,Proximity Match
P16,p16,34.03183,-118.4468,Los Angeles - I10 & Motor Ave,24979,34.029,-118.409,3.4975213449632157,Proximity Match
s345,s345,33.97525,-118.36942,Los Angeles - Century & Aviation,14822,33.945,-118.38,3.5023206423836273,Proximity Match
s393,s393,34.16735,-118.11618,Caltech Millikan Library,MIK,34.1369,-118.126,3.5043926713954145,Proximity Match
s393,s393,34.16735,-118.11618,Caltech Millikan Library,MIK,34.13688,-118.126,3.5065414393692427,Proximity Match
MBRD,Mockingbird,33.962,-117.37745,Riverside,RVR,33.9935,-117.3755,3.5072523414832664,Proximity Match
s478,s478,34.07899,-117.92713,West Covina - Cortez & Citrus,23056,34.065,-117.893,3.507441690237749,Proximity Match
MBRD,Mockingbird,33.962,-117.37745,Riverside,RVR,33.99351,-117.3755,3.5083628284217077,Proximity Match
s393,s393,34.16735,-118.11618,Pasadena - N Sierra Madre,90095,34.168,-118.078,3.513395528428815,Proximity Match
s393,s393,34.16735,-118.11618,Pasadena - Old House Rd,90095,34.168,-118.078,3.513395528428815,Proximity Match
CCP,Century City Plaza,34.054886,-118.41302,LA - Wadsworth VA Hospital South,5082,34.052,-118.451,3.5136585832945353,Proximity Match
CCP,Century City Plaza,34.054886,-118.41302,LA - Wadsworth VA Hospital North,5082,34.052,-118.451,3.5136585832945353,Proximity Match
s688,s688,34.09181,-117.2953,San Bernardino - Lincoln School,5373,34.12288,-117.2879,3.5213634352117307,Proximity Match
s688,s688,34.09181,-117.2953,San Bernardino - Lincoln School,5373,34.1229,-117.2879,3.523545323306766,Proximity Match
s451,s451,33.8259,-118.15981,LB - Rancho Los Cerritos,14242,33.84,-118.194,3.5257623621034373,Proximity Match
s248,s248,34.65823,-118.28344,Antelope,ALP,34.68708,-118.2995,3.52818125393354,Proximity Match
s248,s248,34.65823,-118.28344,Antelope,ALP,34.6871,-118.2995,3.530203365398855,Proximity Match
DLA,Del Amo,33.84822,-118.09624,Long Beach - Los Coyotes & Palo Verde,14869,33.818,-118.108,3.5315092898224663,Proximity Match
LBP,Long Beach Port,33.754944,-118.223,Los Angeles - Terminal Island,14004,33.747,-118.26,3.5330120581289397,Proximity Match
SGRTT,San Gabriel River - Two Ten Interchange,34.1321,-117.9495,Azusa - Foothill & San Gabriel,23178,34.132,-117.911,3.5436044726735063,Proximity Match
s772,s772,33.92394,-117.1611,Perris Dam,PEC,33.892,-117.1613,3.55161391545464,Proximity Match
s347,s347,34.05399,-118.31666,LA - N Westmoreland,90021,34.082,-118.298,3.5573562556476914,Proximity Match
s688,s688,34.09181,-117.2953,Colton Interchange - Vault,754,34.06,-117.3,3.56350071765475,Proximity Match
s153,s153,34.19387,-118.84326,Thousand Oaks; Fire Station 34 E. Avenida de los Arboles; 1-story; ground level,5431,34.2186,-118.868,3.5689991330639117,Proximity Match
s228,s228,34.64083,-118.35766,Elizabeth Lake,24575,34.662,-118.387,3.569874384311155,Proximity Match
s203,s203,34.46577,-118.53772,Santa Clarita - Seco & Bouguet Cyn Roads,24064,34.434,-118.532,3.5713854774549083,Proximity Match
s393,s393,34.16735,-118.11618,Geol. Surv. Anal.,GSA,34.1368,-118.1283,3.575399537207442,Proximity Match
s393,s393,34.16735,-118.11618,Geol. Surv. Anal.,GSA,34.13677,-118.1283,3.578569155903598,Proximity Match
s518,s518,34.0347,-117.83275,Cal Poly Pomona,CPP,34.0602,-117.809,3.5816138498062142,Proximity Match
s346,s346,34.01462,-118.34305,La Cienega,LCG,34.00033,-118.3779,3.583863510217409,Proximity Match
s346,s346,34.01462,-118.34305,La Cienega,LCG,34.0003,-118.3779,3.585344278247677,Proximity Match
s689,s689,34.13096,-117.2684,San Bernardino - 2nd & Arrowhead,23522,34.103,-117.288,3.594655616606663,Proximity Match
CHN,Chino,33.99879,-117.68044,Chino Hills - Hwy 71,13162,33.99,-117.718,3.59798955061357,Name Match
USC,University of Southern California,34.0192,-118.286,Los Angeles - Exposition & 7th Ave,24984,34.021,-118.325,3.599923516235133,Proximity Match
s453,s453,33.90456,-118.10694,"Norwalk - Imp Hwy, S Grnd",634,33.915,-118.07,3.6011599406317316,Proximity Match
s240,s240,34.34317,-118.49545,Jensen Filter Plant Administrative Building Free Field (K2),JABF,34.3108,-118.4968,3.6015139764025594,Proximity Match
s240,s240,34.34317,-118.49545,Jensen Filter Plant Administrative Building Free Field (K2),JABF,34.31076,-118.4968,3.605959142038759,Proximity Match
s393,s393,34.16735,-118.11618,Pasadena - USGS/NSMP Office,5296,34.1367,-118.129,3.6065190900319886,Proximity Match
s520,s520,34.11322,-117.77945,Puddingstone Dam (Abutment),278,34.091,-117.808,3.6075911462427217,Proximity Match
P25,p25,34.07598,-118.49891,LA - Brentwood VA Hospital,638,34.063,-118.463,3.6088304319859255,Proximity Match
s240,s240,34.34317,-118.49545,Sylmar - Converter Sta,74,34.311,-118.49,3.6119801645149026,Proximity Match
P24,p24,34.123295,-118.53032,Los Angeles; Mullholland Fire Station 109 Mullholland Dr (at Fwy 405); 1-story; ground level,5421,34.1307,-118.4921,3.613099795807467,Proximity Match
P14,p14,34.061253,-118.27574,Los Angeles - Wilshire & Western LADOT,24833,34.062,-118.315,3.6175000957998757,Proximity Match
MBRD,Mockingbird,33.962,-117.37745,Riverside - I215 & 3rd,13915,33.979,-117.344,3.617783609435068,Proximity Match
s476,s476,34.00041,-117.98027,Hacienda Heights - Colima,90073,33.99,-117.943,3.625664856625473,Proximity Match
s666,s666,34.07501,-117.36923,San Bernardino - Fire Sta. #9,5330,34.103,-117.349,3.6272922413552133,Proximity Match
s349,s349,34.13272,-118.2638,LA - Griffith Park Observatory,141,34.118,-118.299,3.630065449221558,Proximity Match
LGB,Laguna Bell,33.9753,-118.14918,Montebello - Bluff Rd.,90011,33.99,-118.114,3.6322912515865213,Proximity Match
s347,s347,34.05399,-118.31666,LA - Saturn St,90091,34.046,-118.355,3.6423013688640196,Proximity Match
P10,p10,34.056297,-118.20656,LA - Temple & Hope,24611,34.059,-118.246,3.6457086121895808,Proximity Match
P9,p9,34.08211,-118.22514,Los Angeles - 1st & Figueroa,24839,34.058,-118.252,3.6480331361382357,Proximity Match
s307,s307,34.01913,-118.46399,LA - Centinela St,90054,34.001,-118.431,3.6483788145705836,Proximity Match
s366,s366,33.99265,-118.29578,Los Angeles - Jefferson & Hoover,24852,34.024,-118.284,3.651157466805735,Proximity Match
RHCH,Rolling Hills Estates City Hall,33.7834,-118.3528,Torrance - Pac. Coast Hwy & Calle Mayor,14038,33.813,-118.37,3.6550104104746235,Proximity Match
s346,s346,34.01462,-118.34305,LA - Saturn St,90091,34.046,-118.355,3.6589433032747767,Proximity Match
s516,s516,33.95615,-117.88595,Rowland Heights - Colima & Nogales,13174,33.989,-117.89,3.6717960070327083,Proximity Match
TRA,Torrance Airport,33.804,-118.3393,Torrance - Carson & Hawthorne,14050,33.834,-118.356,3.6753209012136026,Proximity Match
s591,s591,33.63189,-117.85698,Corona Del Mar - Oasis Senior Center,5285,33.5997,-117.866,3.675526105253171,Proximity Match
s516,s516,33.95615,-117.88595,Olinda,OLI,33.9454,-117.9237,3.6814546506514185,Proximity Match
s201,s201,34.38693,-118.59051,Chatsworth - Devonshire,90004,34.358,-118.571,3.6816434634730633,Proximity Match
s516,s516,33.95615,-117.88595,Olinda,OLI,33.94539,-117.9237,3.68181603733353,Proximity Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Sylmar - Converter Sta East,75,34.312,-118.481,3.6841466517188906,Proximity Match
s351,s351,34.21142,-118.21085,"JPL BLDG #179 W ARR,GND CLEAN",5410,34.199,-118.1737,3.6849492563660937,Proximity Match
P14,p14,34.061253,-118.27574,Los Angeles; MWD Headquarters Roof,5439,34.0545,-118.2365,3.6920307524789133,Proximity Match
PAS,Pasadena,34.148426,-118.17119,Los Angeles - Colorado & Eagle Rock,24814,34.14,-118.21,3.6924520450809646,Proximity Match
s514,s514,33.87758,-117.93905,Fullerton - Hermosa & Harbor,13880,33.91,-117.93,3.7004510797103887,Proximity Match
P2,p2,34.285625,-118.46393,Sylmar - Converter Sta,74,34.311,-118.49,3.7008454931004904,Proximity Match
s520,s520,34.11322,-117.77945,Pomona - Garey & Bonita,23940,34.096,-117.745,3.704996103732203,Proximity Match
s240,s240,34.34317,-118.49545,Sylmar - Converter Sta East,75,34.312,-118.481,3.7112630989881077,Proximity Match
RHCH,Rolling Hills Estates City Hall,33.7834,-118.3528,2516 Via Tejon PV,411,33.801,-118.387,3.717279430344339,Proximity Match
s524,s524,34.2702,-117.67257,Mt. Baldy Ranger Station,BFS,34.23883,-117.6585,3.7201675114169555,Proximity Match
s393,s393,34.16735,-118.11618,Pasadena - Fair Oaks & Walnut,24691,34.149,-118.15,3.721167421837411,Proximity Match
s524,s524,34.2702,-117.67257,Mt. Baldy Ranger Station,BFS,34.2388,-117.6585,3.7232956026150528,Proximity Match
P16,p16,34.03183,-118.4468,LA - Centinela St,90054,34.001,-118.431,3.72461671350179,Proximity Match
s470,s470,33.76452,-118.1391,Long Beach - Los Coyotes & Stearns,14870,33.798,-118.137,3.727861936316016,Proximity Match
s043,s043,34.18388,-119.15931,Oxnard - Rose & Gonzales,25969,34.217,-119.153,3.7282164986703035,Proximity Match
LGB,Laguna Bell,33.9753,-118.14918,Vernon - I710 & Bandini,14060,33.999,-118.178,3.7423851019326744,Proximity Match
s347,s347,34.05399,-118.31666,Los Angeles - Exposition & 7th Ave,24984,34.021,-118.325,3.7479514376226293,Proximity Match
s451,s451,33.8259,-118.15981,Long Beach - Los Coyotes & Stearns,14870,33.798,-118.137,3.7504062658171717,Proximity Match
MRVY,Moreno valley,33.92527,-117.16828,Perris Dam,PEC,33.892,-117.1613,3.755114700694654,Proximity Match
GOPH,Gopher Gulch,33.90287,-117.3596,Riverside - Van Buren&Trautwein,13916,33.895,-117.32,3.758160324489325,Proximity Match
P16,p16,34.03183,-118.4468,LA - Brentwood VA Hospital,638,34.063,-118.463,3.7736604994306244,Proximity Match
s388,s388,33.97065,-118.24853,LA - W 70th St,90023,33.976,-118.289,3.779006730586756,Proximity Match
s429,s429,33.80858,-118.23333,State Street,STS,33.79033,-118.1988,3.7813019715561556,Proximity Match
s429,s429,33.80858,-118.23333,State Street,STS,33.7903,-118.1988,3.783093736202806,Proximity Match
s388,s388,33.97065,-118.24853,Huntington Park - Saturn & Hood,14825,33.976,-118.208,3.7844706683143365,Proximity Match
s648,s648,34.21485,-117.3357,San Bernardino - CSUSB Gr,23672,34.183,-117.321,3.790826149666729,Proximity Match
P15,p15,34.024624,-118.48174,LA - 1955 1/2 Purdue Ave. Bsmt,5284,34.04,-118.445,3.792800669701941,Proximity Match
P21,p21,34.209946,-118.58717,West Hills -Roscoe & Fallbrook,24804,34.219,-118.627,3.7982768183696565,Proximity Match
s531,s531,33.73758,-117.97148,Fountain Valley - Euclid,90002,33.719,-117.937,3.7994644179451003,Proximity Match
P10,p10,34.056297,-118.20656,LA - Cypress Ave,90033,34.088,-118.222,3.801257451895292,Proximity Match
P4,p4,34.216213,-118.37437,Burbank - Thornton & Catalina,24015,34.196,-118.341,3.8037722960725375,Proximity Match
P1,p1,34.3146,-118.48887,Sylmar - Fire Station #91,5423,34.3088,-118.448,3.808711206837817,Proximity Match
s347,s347,34.05399,-118.31666,Los Angeles - Beverly Blvd & Virgil,24853,34.077,-118.286,3.8108447620335575,Proximity Match
s488,s488,34.47157,-117.65998,Pinon Hills - Hwy 138 & Mtn Road,23958,34.439,-117.647,3.8121487117602286,Proximity Match
P18,p18,34.051228,-118.35438,Los Angeles - Wilshire & Western LADOT,24833,34.062,-118.315,3.8204380584519413,Proximity Match
P20,p20,34.23448,-118.60878,Canoga Park - Winnetka & Roscoe,24806,34.222,-118.57,3.8258397776446764,Proximity Match
OLI,Olinda,33.94539,-117.92372,Orange Co. Reservoir,697,33.9354,-117.884,3.828828627635405,Proximity Match
P15,p15,34.024624,-118.48174,Los Angeles - Sunset & Kenter,24817,34.059,-118.479,3.8307649461598965,Proximity Match
s345,s345,33.97525,-118.36942,LA - Baldwin Hills,24157,34.009,-118.361,3.832272871311812,Proximity Match
P14,p14,34.061253,-118.27574,Los Angeles - Melrose & Western,24811,34.084,-118.307,3.8324379503154016,Proximity Match
s388,s388,33.97065,-118.24853,Los Angeles - Vermont & 78th,14821,33.968,-118.29,3.835617887437779,Proximity Match
P9,p9,34.08211,-118.22514,Los Angeles - 2nd & Flower,24289,34.055,-118.251,3.8420007611149947,Proximity Match
LADT,Los Angeles Downtown,34.05204,-118.25713,Los Angeles - Beverly Blvd & Virgil,24853,34.077,-118.286,3.843843726319149,Proximity Match
LADT,Los Angeles Downtown,34.05204,-118.25713,LA - W 15th St,90020,34.045,-118.298,3.845948523017849,Proximity Match
s307,s307,34.01913,-118.46399,LA - Wadsworth VA Hospital North,5082,34.052,-118.451,3.8459870344374503,Proximity Match
s307,s307,34.01913,-118.46399,LA - Wadsworth VA Hospital South,5082,34.052,-118.451,3.8459870344374503,Proximity Match
s277,s277,34.29933,-118.40049,Sylmar - Pacoima Dam Upper Left Abutment,24407,34.3338,-118.397,3.846267372576592,Proximity Match
P7,p7,34.13857,-118.27466,LA - Fletcher Dr,90034,34.115,-118.244,3.851430254427988,Proximity Match
LADT,Los Angeles Downtown,34.05204,-118.25713,Los Angeles - Santa Fe & Olympic,24034,34.025,-118.231,3.8519223732532675,Proximity Match
s640,s640,33.90137,-117.55019,Corona - Hwy 91 & McKinley,13098,33.884,-117.514,3.8585790161719755,Proximity Match
RIO,Rio Hondo,34.10473,-117.97956,El Monte - Fairview Av,90066,34.093,-118.019,3.858659658092976,Proximity Match
s474,s474,33.9218,-118.03331,Santa Fe Springs - Carmenita,14026,33.889,-118.047,3.8598230652568057,Proximity Match
s686,s686,34.01349,-117.34903,Riverside - I215 & 3rd,13915,33.979,-117.344,3.863045266619541,Proximity Match
s688,s688,34.09181,-117.2953,Colton - Kaiser Medical Clinic,5341,34.058,-117.305,3.8641962523755633,Proximity Match
P1,p1,34.3146,-118.48887,Rinaldi Receiving Sta,77,34.281,-118.478,3.8672806169014633,Proximity Match
P6,p6,34.16921,-118.30314,Burbank - Howard Rd.,90059,34.204,-118.302,3.86989239980454,Proximity Match
s349,s349,34.13272,-118.2638,Los Angeles - Griffith Park/Toyon(Rock),24752,34.143,-118.304,3.8723611606010446,Proximity Match
SBSM,San Bernardino Strong Motion,34.064986,-117.29201,"Colton, Grape St. and W. Mill",clt,34.093,-117.317,3.8730430197603134,Proximity Match
s470,s470,33.76452,-118.1391,Long Beach - 15th & Gundry,14002,33.785,-118.173,3.8734609999007854,Proximity Match
s365,s365,33.95328,-118.32216,Inglewood - Centinela & La Brea,14044,33.976,-118.354,3.8736018104844785,Proximity Match
s153,s153,34.19387,-118.84326,Thousand Oaks - Hillcrest & McCloud,24856,34.185,-118.884,3.8748394869942353,Proximity Match
s277,s277,34.29933,-118.40049,Pacoima Dam (downstr),24207,34.334,-118.396,3.8771192555284086,Proximity Match
s277,s277,34.29933,-118.40049,Pacoima Dam (upper left),24207,34.334,-118.396,3.8771192555284086,Proximity Match
s277,s277,34.29933,-118.40049,Pacoima Dam (upper left abut),279,34.334,-118.396,3.8771192555284086,Proximity Match
NUEVO,Nuevo 2,33.77602,-117.15202,Homeland - Hwy 74 & Sultanas,13924,33.748,-117.127,3.8803354503053935,Proximity Match
s380,s380,34.54319,-117.92388,Pearblossom Pump,269,34.5083,-117.922,3.883411972027742,Proximity Match
STNI,Seven Ten-Ninety Interchange ,33.93088,-118.17881,Compton - Castlegate St,90078,33.899,-118.196,3.883611285313512,Proximity Match
PAS,Pasadena,34.148426,-118.17119,Glendale - Chevy Chase & Linda Vista,24021,34.174,-118.2,3.887585892109945,Proximity Match
P22,p22,34.18277,-118.56609,Tarzana - Cedar Hill A,24436,34.16,-118.534,3.889242594656517,Proximity Match
P22,p22,34.18277,-118.56609,Tarzana - Cedar Hill,24436,34.16,-118.534,3.889242594656517,Proximity Match
P22,p22,34.18277,-118.56609,Tarzana - Cedar Hill B,24764,34.16,-118.534,3.889242594656517,Proximity Match
COO,Compton,33.89604,-118.21639,Lynwood - Imperial Hwy & Long Beach Blvd,14175,33.931,-118.214,3.89362580901063,Proximity Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Los Angeles Filtration Plant,LFP,34.3053,-118.4881,3.9022070053895446,Proximity Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Los Angeles Filtration Plant,LFP,34.30529,-118.4881,3.90318078985782,Proximity Match
s647,s647,34.17569,-117.36259,San Bernardino - CSUSB Gr,23672,34.183,-117.321,3.911245013521901,Proximity Match
s520,s520,34.11322,-117.77945,Claremont - Hwy 30 & Towne,23939,34.121,-117.738,3.9126194057513133,Proximity Match
s240,s240,34.34317,-118.49545,Granada Hills; Jensen Filter Plant; Reservoir Structure; Balboa Blvd; roof level,1939,34.3082,-118.5005,3.916041793966909,Proximity Match
s453,s453,33.90456,-118.10694,Downey - Florence & I605,14828,33.939,-118.098,3.91738710291794,Proximity Match
LAF,La Fresa,33.86889,-118.33143,Los Angeles - Vermont & 182nd,14824,33.868,-118.289,3.9186970082956645,Proximity Match
s271,s271,34.06293,-118.55867,Pacific Palisades - Sunset & Carey,24014,34.045,-118.522,3.9227061930394482,Proximity Match
BVH,Beverly Hospital,34.015,-118.1005,Garvey Res. - Control Bldg,709,34.049,-118.112,3.9263420724449047,Proximity Match
s309,s309,34.09791,-118.4113,LA - Century City CC North,24389,34.063,-118.418,3.9305521790679676,Proximity Match
s285,s285,34.61423,-118.18822,Anaverde Valley - City R,24576,34.58,-118.199,3.9320195367444377,Proximity Match
s275,s275,34.22055,-118.45331,LA - Sepulveda VA Hospital,637,34.2489,-118.4789,3.933394219687616,Proximity Match
s541,s541,34.13027,-117.70557,Upland - San Antonio Dam,287,34.155,-117.675,3.9340314128751377,Proximity Match
LPER,Lake Perris N,33.8865,-117.16344,Moreno Valley - Alessandro&More,13927,33.921,-117.173,3.9363748024685936,Proximity Match
s347,s347,34.05399,-118.31666,Los Angeles - 7th & Burlington,24980,34.056,-118.274,3.9364046119209624,Proximity Match
P7,p7,34.13857,-118.27466,Glendale - Glenoaks & Western,24943,34.172,-118.289,3.9444926831587717,Proximity Match
s429,s429,33.80858,-118.23333,Carson - Main & Sepulveda,14846,33.811,-118.276,3.9514836311269423,Proximity Match
s453,s453,33.90456,-118.10694,"12440 Imperial Hwy, North Grn",5239,33.915,-118.066,3.9523764597441597,Proximity Match
s688,s688,34.09181,-117.2953,Colton - So Cal Edison,113,34.059,-117.312,3.9592852172467756,Proximity Match
s385,s385,33.85257,-118.32766,Los Angeles - Vermont & 182nd,14824,33.868,-118.289,3.9606333959546505,Proximity Match
s346,s346,34.01462,-118.34305,Los Angeles - Slauson & Western,14017,33.99,-118.312,3.9606926695116265,Proximity Match
s115,s115,34.3953,-118.83348,Piru - Church St & Camulos,24855,34.413,-118.796,3.961983739748814,Proximity Match
s365,s365,33.95328,-118.32216,LA - W 70th St,90023,33.976,-118.289,3.966677324448173,Proximity Match
s391,s391,34.08869,-118.16919,LA - City Terrace,24592,34.053,-118.171,3.9720471661868033,Proximity Match
PDU,Padua,34.1207,-117.63808,Rancho Cucamonga - Hwy 30 & Amethyst,23090,34.134,-117.598,3.9746002362808475,Proximity Match
OLI,Olinda,33.94539,-117.92372,Fullerton - Hermosa & Harbor,13880,33.91,-117.93,3.9776157687474902,Proximity Match
s391,s391,34.08869,-118.16919,Los Angeles - 7-story Univ Hospital (FF),24605,34.062,-118.198,3.9810522030636752,Proximity Match
LADT,Los Angeles Downtown,34.05204,-118.25713,Los Angeles - Jefferson & Hoover,24852,34.024,-118.284,3.9813810357206996,Proximity Match
s275,s275,34.22055,-118.45331,Van Nuys - Fire Station No. 39,5422,34.1851,-118.447,3.9843445877337538,Proximity Match
s710,s710,34.10857,-117.22133,San Bernardino - Highland & Rosa,23897,34.133,-117.253,3.984783645053237,Proximity Match
s429,s429,33.80858,-118.23333,Wilmington - Avalon & Anaheim,14835,33.781,-118.261,3.992833828872628,Proximity Match
P17,p17,34.03552,-118.409584,Los Angeles - Centinela & Venice Blvd,24970,34.007,-118.436,3.998001150378658,Proximity Match
s389,s389,34.01,-118.22211,Huntington Park - Saturn & Hood,14825,33.976,-118.208,3.9981638445537246,Proximity Match
SABD,Santa Ana Business District,33.754112,-117.86778,Orange - I5 & Chapman,13893,33.785,-117.89,4.001855590761975,Proximity Match
SBSM,San Bernardino Strong Motion,34.064986,-117.29201,Grand Terrace - Mt Vernon,23084,34.033,-117.312,4.005230950344109,Proximity Match
P13,p13,33.99317,-118.164375,Montebello - Date & Greenwood,14041,33.991,-118.121,4.006160195155108,Proximity Match
s309,s309,34.09791,-118.4113,LA - Century City CC South,24390,34.062,-118.416,4.016403281152254,Proximity Match
s321,s321,34.57016,-118.0931,Palmdale - Hwy 14 & Palmdale,24521,34.581,-118.135,4.021083786121429,Proximity Match
s518,s518,34.0347,-117.83275,Diamond Bar - Grand & Diamond Bar Blvd,23173,34.002,-117.814,4.025833226771333,Proximity Match
s383,s383,33.77382,-118.38029,Rancho Palos Verdes,RPV,33.7435,-118.4041,4.026355791038077,Proximity Match
s642,s642,33.97978,-117.49671,Mira Loma - Mission&San Sevaine,23091,34.014,-117.511,4.026682608882078,Proximity Match
SABD,Santa Ana Business District,33.754112,-117.86778,Orange - Hwy 22/Hwy 55 Grounds,13875,33.777,-117.834,4.028351820010706,Proximity Match
s383,s383,33.77382,-118.38029,Rancho Palos Verdes,RPV,33.74346,-118.4041,4.030081124931799,Proximity Match
P22,p22,34.18277,-118.56609,Tarzana - Club House,24103,34.16,-118.532,4.030690160686063,Proximity Match
s309,s309,34.09791,-118.4113,LA 00,-999,34.106,-118.454,4.033159617683569,Proximity Match
USC,University of Southern California,34.0192,-118.286,Los Angeles - Slauson & Western,14017,33.99,-118.312,4.035635511042146,Proximity Match
